dataHora,ordem,linha,latitude,longitude,velocidade
08-18-2017 11:02:13,B11552,,"-22.992559","-43.025578",157.05
08-18-2017 11:02:14,B28560,326,"-22.79055","-43.180859",0
08-18-2017 11:02:14,B32521,386,"-22.915779","-43.176559",0
08-18-2017 11:02:15,C20222,880,"-23.001781","-43.366898",0
08-18-2017 11:02:15,D53735,397,"-22.91206","-43.545631",30
08-18-2017 11:02:16,B32742,298,"-22.87392","-43.335449",15
08-18-2017 11:02:17,D53713,819,"-22.846399","-43.46624",0
08-18-2017 11:02:20,B11665,669,"-22.811485","-43.372154",0
08-18-2017 11:02:20,B71148,455,"-22.899645","-43.280548",0
08-18-2017 11:02:23,B10539,,"-22.93339","-43.384209",0
08-18-2017 11:02:23,C82560,363,"-22.882977","-43.367573",0
08-18-2017 11:02:23,D13133,744,"-22.890129","-43.42181",29
08-18-2017 11:02:26,C82660,,"-22.915678","-43.425961",14.08
08-18-2017 11:02:27,A41254,538,"-22.985857","-43.243919",17.22
08-18-2017 11:02:27,D87485,771,"-22.871941","-43.510139",30
08-18-2017 11:02:28,C12509,,"-22.866402","-43.355343",0
08-18-2017 11:02:30,A27678,439,"-22.9212","-43.25626",0
08-18-2017 11:02:30,A41249,415,"-22.874748","-43.241589",0
08-18-2017 11:02:30,C47874,361,"-22.952311","-43.34853",0
08-18-2017 11:02:31,B11520,778,"-22.857479","-43.349133",54.45
08-18-2017 11:02:31,C82620,678,"-22.880953","-43.320702",26.48
08-18-2017 11:02:31,D86382,918,"-22.861404","-43.37027",0
08-18-2017 11:02:36,B42650,457,"-22.88571","-43.300579",0
08-18-2017 11:02:37,A29050,461,"-22.960199","-43.20422",31
08-18-2017 11:02:39,B10409,2342,"-22.906595","-43.212177",61
08-18-2017 11:02:39,D87280,898,"-22.959","-43.693279",38
08-18-2017 11:02:40,B32508,,"-22.81996","-43.393021",0
08-18-2017 11:02:40,C30307,557,"-22.967131","-43.186089",6
08-18-2017 11:02:42,A48035,117,"-22.906599","-43.190369",15.56
08-18-2017 11:02:43,C30233,731,"-22.86166","-43.369671",0
08-18-2017 11:02:44,A72082,014,"-22.922155","-43.190365",8.15
08-18-2017 11:02:44,C12027,2329,"-23.000561","-43.245541",0
08-18-2017 11:02:45,B71054,455,"-22.907856","-43.199993",67.6
08-18-2017 11:02:45,D87118,,"-22.91824","-43.60865",0
08-18-2017 11:02:48,A48097,117,"-22.905962","-43.19062",0
08-18-2017 11:02:51,B71060,247,"-22.907866","-43.20015",45.37
08-18-2017 11:02:51,D13057,383,"-22.88633","-43.424149",0
08-18-2017 11:02:51,D87309,770,"-22.916731","-43.60857",0
08-18-2017 11:02:55,A27546,439,"-22.91452","-43.228512",16
08-18-2017 11:02:57,A41199,460,"-22.909336","-43.22842",0.74
08-18-2017 11:02:57,D17045,892,"-22.928551","-43.67889",10
08-18-2017 11:02:59,B11601,669,"-22.90205","-43.275265",0
08-18-2017 11:03:00,C20230,880,"-22.958134","-43.346256",0
08-18-2017 11:03:01,A71534,100,"-22.901997","-43.184319",19.08
08-18-2017 11:03:01,B11619,300,"-22.884661","-43.399681",1.11
08-18-2017 11:03:01,C82548,652,"-22.900015","-43.280254",0
08-18-2017 11:03:02,C13067,812,"-22.846861","-43.48774",22
08-18-2017 11:03:03,A41025,463,"-22.920492","-43.209808",69.26
08-18-2017 11:03:05,C41112,309,"-22.904419","-43.189747",7.22
08-18-2017 11:03:06,C27073,774,"-22.849689","-43.325508",17
08-18-2017 11:03:07,C12526,2345,"-22.878519","-43.261242",2.59
08-18-2017 11:03:07,D17069,839,"-22.89949","-43.554508",0
08-18-2017 11:03:08,D86084,884,"-22.976912","-43.638172",31.85
08-18-2017 11:03:09,B28513,324,"-22.814791","-43.188511",8
08-18-2017 11:03:10,B32821,688,"-22.899811","-43.279041",0
08-18-2017 11:03:10,C30214,550,"-22.952721","-43.349041",0
08-18-2017 11:03:11,C13082,731,"-22.90015","-43.563938",42
08-18-2017 11:03:12,A48060,213,"-22.921982","-43.22905",0.37
08-18-2017 11:03:12,A55015,435,"-22.91502","-43.250809",0
08-18-2017 11:03:12,B71079,238,"-22.912149","-43.223621",41.67
08-18-2017 11:03:13,B28519,696,"-22.803209","-43.181671",0
08-18-2017 11:03:13,B58214,628,"-22.8797","-43.270439",0
08-18-2017 11:03:13,C41067,315,"-22.904533","-43.192471",0.74
08-18-2017 11:03:13,C82532,651,"-22.902004","-43.278053",27.04
08-18-2017 11:03:15,B25556,606,"-22.903099","-43.282558",24
08-18-2017 11:03:17,A48027,LECD21,"-22.921301","-43.213772",28.71
08-18-2017 11:03:17,A63537,107,"-22.90659","-43.182121",21
08-18-2017 11:03:17,D86740,2804,"-22.999891","-43.37698",18.89
08-18-2017 11:03:18,B28620,,"-22.812531","-43.2192",64
08-18-2017 11:03:18,D53538,393,"-22.89747","-43.487068",0
08-18-2017 11:03:18,D87791,2336,"-22.91713","-43.608139",0
08-18-2017 11:03:20,B31120,483,"-22.83699","-43.284439",0
08-18-2017 11:03:21,A48123,415,"-22.946392","-43.256638",0.93
08-18-2017 11:03:21,B11702,908,"-22.869802","-43.29192",10.19
08-18-2017 11:03:22,B71015,455,"-22.914288","-43.233624",38.71
08-18-2017 11:03:23,B42649,457,"-22.88582","-43.300468",0
08-18-2017 11:03:23,C47577,881,"-22.9366","-43.37989",0
08-18-2017 11:03:23,D13028,383,"-22.898149","-43.282421",43
08-18-2017 11:03:25,B25817,2251,"-22.89946","-43.29863",0
08-18-2017 11:03:26,D17016,869,"-22.90258","-43.562469",0
08-18-2017 11:03:28,D87872,2336,"-22.899759","-43.554459",0
08-18-2017 11:03:29,A41136,462,"-22.964207","-43.203815",52.23
08-18-2017 11:03:29,B27100,639,"-22.913771","-43.263859",11
08-18-2017 11:03:29,D13118,395,"-22.864981","-43.420681",61
08-18-2017 11:03:30,A50165,608,"-22.924103","-43.240616",23.52
08-18-2017 11:03:30,B11561,362,"-22.832287","-43.34605",2.96
08-18-2017 11:03:30,C12523,2345,"-22.866528","-43.355198",0
08-18-2017 11:03:32,A29174,461,"-22.980499","-43.20969",51
08-18-2017 11:03:32,D53539,396,"-22.88052","-43.49276",0
08-18-2017 11:03:33,B31127,,"-22.80612","-43.307941",19
08-18-2017 11:03:34,A48089,201,"-22.907488","-43.183407",29.08
08-18-2017 11:03:34,B11623,362,"-22.910198","-43.193295",15.74
08-18-2017 11:03:34,B42581,,"-22.876221","-43.329811",0
08-18-2017 11:03:35,B44618,,"-22.860809","-43.356091",0
08-18-2017 11:03:37,A41163,460,"-22.875057","-43.242378",0
08-18-2017 11:03:38,B11567,362,"-22.834007","-43.346813",63.71
08-18-2017 11:03:38,B11578,300,"-22.866447","-43.356323",0.93
08-18-2017 11:03:39,B11616,378,"-22.775429","-43.286545",0.19
08-18-2017 11:03:39,B11719,778,"-22.866501","-43.356068",0.19
08-18-2017 11:03:40,B11640,778,"-22.81971","-43.360069",15.37
08-18-2017 11:03:40,B32818,,"-22.815941","-43.39476",0
08-18-2017 11:03:40,D53720,848,"-22.912979","-43.533661",12
08-18-2017 11:03:43,A27677,432,"-22.920481","-43.256561",0
08-18-2017 11:03:43,A71550,100,"-22.917105","-43.174995",67.41
08-18-2017 11:03:43,C27167,940,"-22.860319","-43.329651",0
08-18-2017 11:03:44,A29093,,"-22.868191","-43.29134",0
08-18-2017 11:03:44,A41277,,"-22.874802","-43.241409",0
08-18-2017 11:03:44,C30359,343,"-22.887011","-43.292889",64
08-18-2017 11:03:44,C50122,315,"-22.929371","-43.253513",1.48
08-18-2017 11:03:45,A48008,202,"-22.902452","-43.190788",9.26
08-18-2017 11:03:45,B31143,,"-22.80488","-43.309471",0
08-18-2017 11:03:46,B51503,917,"-22.87645","-43.356998",3
08-18-2017 11:03:46,C41209,309,"-23.013721","-43.461411",0
08-18-2017 11:03:46,C47686,881,"-22.963739","-43.405071",50
08-18-2017 11:03:46,D87868,2336,"-22.89967","-43.55423",0
08-18-2017 11:03:47,B32817,687,"-22.8738","-43.27837",47
08-18-2017 11:03:47,C47989,2110,"-22.92238","-43.299938",38
08-18-2017 11:03:47,D53731,789,"-22.881109","-43.325111",0
08-18-2017 11:03:49,A48168,539,"-22.963293","-43.174988",153.72
08-18-2017 11:03:49,B11587,908,"-22.847279","-43.37907",0
08-18-2017 11:03:49,C47975,2112,"-22.91242","-43.234772",27
08-18-2017 11:03:49,D86258,851,"-22.884609","-43.556969",0
08-18-2017 11:03:49,D87452,,"-22.917971","-43.608601",0
08-18-2017 11:03:51,B63055,SR335,"-22.81962","-43.29454",17
08-18-2017 11:03:52,B82582,711,"-22.839279","-43.355328",0.37
08-18-2017 11:03:52,C47714,861,"-22.95643","-43.393799",0
08-18-2017 11:03:52,D53674,759,"-22.916439","-43.679871",41
08-18-2017 11:03:53,C47531,353,"-22.91181","-43.274639",29
08-18-2017 11:03:53,D53573,393,"-22.89739","-43.486889",0
08-18-2017 11:03:53,D86154,918,"-22.906811","-43.564247",38.15
08-18-2017 11:03:54,A41145,100,"-22.950668","-43.176147",40
08-18-2017 11:03:55,A29144,209,"-22.89459","-43.199829",16
08-18-2017 11:03:55,A37605,583,"-22.939951","-43.199951",0
08-18-2017 11:03:55,B28731,2344,"-22.80551","-43.21172",0
08-18-2017 11:03:58,C12519,2345,"-22.868298","-43.354706",0
08-18-2017 11:03:59,B28616,696,"-22.87064","-43.24902",0
08-18-2017 11:03:59,B82652,711,"-22.839014","-43.35561",0.74
08-18-2017 11:04:00,B11583,778,"-22.836237","-43.363544",1.67
08-18-2017 11:04:00,B31163,483,"-22.90403","-43.171928",40
08-18-2017 11:04:01,D12167,2335,"-22.920691","-43.681011",0
08-18-2017 11:04:01,D13203,746,"-22.878571","-43.415779",0
08-18-2017 11:04:02,B58022,622,"-22.900141","-43.277599",13
08-18-2017 11:04:02,C82602,363,"-22.883022","-43.367935",0.19
08-18-2017 11:04:02,D53617,397,"-22.82745","-43.34174",46
08-18-2017 11:04:03,A27545,517,"-22.982201","-43.215229",16
08-18-2017 11:04:03,A37575,,"-22.90192","-43.19643",0
08-18-2017 11:04:03,B32641,384,"-22.81794","-43.393421",11
08-18-2017 11:04:03,C47573,553,"-23.013371","-43.46151",8
08-18-2017 11:04:03,D53518,SR393,"-22.87624","-43.430462",42
08-18-2017 11:04:04,B31053,485,"-22.93107","-43.185879",9
08-18-2017 11:04:04,C42552,667,"-22.899549","-43.280819",0
08-18-2017 11:04:05,B10037,328,"-22.902334","-43.181969",0
08-18-2017 11:04:05,B31098,498,"-22.82958","-43.279369",0
08-18-2017 11:04:05,B32539,795,"-22.88401","-43.406319",36
08-18-2017 11:04:05,D13122,383,"-22.9027","-43.277279",26
08-18-2017 11:04:05,D86751,2332,"-22.815746","-43.28949",67.97
08-18-2017 11:04:06,B19621,665,"-22.817209","-43.306801",62
08-18-2017 11:04:07,A50044,448,"-22.979399","-43.276489",27.41
08-18-2017 11:04:08,D53611,SP393,"-22.837191","-43.25803",14
08-18-2017 11:04:09,A29030,,"-22.978991","-43.22422",10
08-18-2017 11:04:09,C41396,309,"-22.983551","-43.238232",67.41
08-18-2017 11:04:10,A37670,,"-22.902201","-43.196701",0
08-18-2017 11:04:10,A41829,2015,"-22.963011","-43.21661",0
08-18-2017 11:04:10,B32640,384,"-22.88467","-43.226639",14
08-18-2017 11:04:10,C47733,,"-22.923901","-43.374249",0
08-18-2017 11:04:10,D12173,,"-23.01264","-43.541111",0
08-18-2017 11:04:10,D13340,383,"-22.885941","-43.424",10
08-18-2017 11:04:10,D86752,2334,"-22.958158","-43.580677",31.67
08-18-2017 11:04:11,A37616,108,"-22.970249","-43.18782",0
08-18-2017 11:04:12,D86139,864,"-22.880268","-43.470592",0.37
08-18-2017 11:04:13,C47979,2114,"-22.952721","-43.348309",0
08-18-2017 11:04:14,B10511,627,"-22.8992","-43.278641",0
08-18-2017 11:04:14,B51573,624,"-22.885759","-43.309132",37
08-18-2017 11:04:14,C20020,601,"-22.916679","-43.414959",0.56
08-18-2017 11:04:14,C30216,550,"-22.95052","-43.347889",0
08-18-2017 11:04:15,A50015,345,"-22.90082","-43.178322",12.22
08-18-2017 11:04:15,A63523,104,"-22.996481","-43.236118",38
08-18-2017 11:04:15,B11542,378,"-22.866129","-43.356243",0
08-18-2017 11:04:16,B31057,497,"-22.83642","-43.283539",0
08-18-2017 11:04:16,D13021,383,"-22.886271","-43.424099",0
08-18-2017 11:04:17,A27681,432,"-22.920589","-43.256618",0
08-18-2017 11:04:17,B28575,925,"-22.818411","-43.196831",31
08-18-2017 11:04:17,C30322,557,"-23.001579","-43.27655",25
08-18-2017 11:04:18,B58146,621,"-22.90859","-43.238602",21
08-18-2017 11:04:18,C41234,309,"-22.905588","-43.196823",0
08-18-2017 11:04:19,B51581,265,"-22.866489","-43.346359",45
08-18-2017 11:04:20,B32751,688,"-22.804819","-43.36203",0
08-18-2017 11:04:20,D86734,2334,"-22.936031","-43.172813",67.97
08-18-2017 11:04:21,A72044,422,"-22.911701","-43.172955",0
08-18-2017 11:04:21,B27133,905,"-22.826389","-43.295158",31
08-18-2017 11:04:22,A48050,426,"-22.95043","-43.176674",36.85
08-18-2017 11:04:22,A72056,422,"-22.906879","-43.195854",42.97
08-18-2017 11:04:22,D13354,743,"-22.882839","-43.429279",0
08-18-2017 11:04:23,B32753,386,"-22.83964","-43.399101",0
08-18-2017 11:04:24,B71029,455,"-22.900763","-43.178207",15.93
08-18-2017 11:04:24,D13005,383,"-22.876841","-43.422501",38
08-18-2017 11:04:25,A48079,202,"-22.908344","-43.171021",4.07
08-18-2017 11:04:25,C41412,110,"-22.965187","-43.215706",4.82
08-18-2017 11:04:25,D86218,843,"-22.927794","-43.560162",25
08-18-2017 11:04:25,D86383,867,"-22.893204","-43.532143",0
08-18-2017 11:04:26,B25519,SV232,"-22.91556","-43.262711",0
08-18-2017 11:04:26,B44658,,"-22.86133","-43.356098",0
08-18-2017 11:04:26,C30092,343,"-22.90766","-43.31432",64
08-18-2017 11:04:26,C47665,552,"-22.997999","-43.239861",23
08-18-2017 11:04:27,A41192,460,"-22.909655","-43.22831",0
08-18-2017 11:04:27,C47804,863,"-22.951811","-43.348862",0
08-18-2017 11:04:27,C47853,878,"-22.93976","-43.33741",33
08-18-2017 11:04:29,A27505,,"-22.926081","-43.173119",43
08-18-2017 11:04:29,A27600,548,"-22.959881","-43.20208",34
08-18-2017 11:04:29,C47847,862,"-22.951851","-43.34906",7
08-18-2017 11:04:29,D86034,918,"-22.87624","-43.451687",31.85
08-18-2017 11:04:30,C41343,315,"-22.888823","-43.29467",63.15
08-18-2017 11:04:31,A50217,608,"-22.593058","-43.295841",0.37
08-18-2017 11:04:31,B11664,778,"-22.821581","-43.367012",26.11
08-18-2017 11:04:31,B27063,629,"-22.838881","-43.311569",0
08-18-2017 11:04:31,B44562,721,"-22.86978","-43.335548",6
08-18-2017 11:04:31,C30025,338,"-22.922409","-43.33242",58
08-18-2017 11:04:31,D12115,2303,"-22.93103","-43.673359",0
08-18-2017 11:04:31,D86086,884,"-22.9844","-43.695515",0
08-18-2017 11:04:32,C47504,552,"-22.95318","-43.1819",0
08-18-2017 11:04:32,D12174,,"-22.919901","-43.927189",45
08-18-2017 11:04:33,B10031,634,"-22.800634","-43.182442",11
08-18-2017 11:04:33,C47944,2114,"-22.952551","-43.350281",0
08-18-2017 11:04:33,D13239,803,"-22.91947","-43.372089",0
08-18-2017 11:04:34,A50051,220,"-22.914303","-43.21019",7.04
08-18-2017 11:04:34,B27013,629,"-22.922199","-43.230919",31
08-18-2017 11:04:34,B28514,325,"-22.81584","-43.205952",0
08-18-2017 11:04:36,B51624,917,"-22.87681","-43.265701",5
08-18-2017 11:04:36,D13130,794,"-22.892509","-43.418701",6
08-18-2017 11:04:36,D17098,885,"-22.92128","-43.68026",15
08-18-2017 11:04:36,D17111,840,"-22.920259","-43.60799",0
08-18-2017 11:04:37,C41853,,"-23.01334","-43.539841",8
08-18-2017 11:04:38,A72070,422,"-22.915977","-43.262451",25.37
08-18-2017 11:04:38,B11562,778,"-22.823299","-43.3694",14.63
08-18-2017 11:04:38,D17062,813,"-22.875059","-43.634819",15
08-18-2017 11:04:39,A29117,474,"-22.965651","-43.181122",25
08-18-2017 11:04:39,B31126,497,"-22.8365","-43.283489",0
08-18-2017 11:04:39,C47627,368,"-22.922859","-43.333488",46
08-18-2017 11:04:39,D53579,759,"-22.83086","-43.34502",0
08-18-2017 11:04:39,D87082,398,"-22.899401","-43.554722",0
08-18-2017 11:04:40,A41270,460,"-22.910839","-43.210667",30
08-18-2017 11:04:40,C30131,550,"-22.95257","-43.350109",0
08-18-2017 11:04:40,C47934,2111,"-22.900829","-43.178879",24
08-18-2017 11:04:42,B10022,328,"-22.815214","-43.187458",0
08-18-2017 11:04:42,C20157,390,"-22.907173","-43.197983",60.19
08-18-2017 11:04:43,A50006,345,"-22.951149","-43.261879",22.59
08-18-2017 11:04:43,B28584,321,"-22.79081","-43.18079",0
08-18-2017 11:04:43,B58162,312,"-22.90086","-43.178761",16
08-18-2017 11:04:43,D13268,383,"-22.892269","-43.419312",35
08-18-2017 11:04:44,A72143,507,"-22.944447","-43.205093",20.56
08-18-2017 11:04:44,C82543,363,"-22.884834","-43.356411",11.67
08-18-2017 11:04:45,B10099,322,"-22.896503","-43.213982",62
08-18-2017 11:04:45,B25810,2251,"-22.904221","-43.174011",2
08-18-2017 11:04:45,B44640,638,"-22.88608","-43.297779",0
08-18-2017 11:04:45,B44693,638,"-22.903231","-43.268799",18
08-18-2017 11:04:45,C41217,309,"-22.906698","-43.175117",5.93
08-18-2017 11:04:45,D86700,2804,"-23.009445","-43.302891",64.26
08-18-2017 11:04:46,B42561,457,"-22.918949","-43.19455",45
08-18-2017 11:04:46,C42547,667,"-22.89967","-43.280708",0
08-18-2017 11:04:47,B32709,,"-22.816299","-43.394581",0
08-18-2017 11:04:47,B51562,917,"-22.881359","-43.41222",27
08-18-2017 11:04:47,D87831,,"-22.920059","-43.608719",0
08-18-2017 11:04:48,A37704,,"-22.902519","-43.19627",0
08-18-2017 11:04:48,A71517,106,"-22.90785","-43.174919",26.48
08-18-2017 11:04:48,B32790,399,"-22.82863","-43.272442",46
08-18-2017 11:04:48,D13300,379,"-22.87631","-43.419971",0
08-18-2017 11:04:48,D86797,2803,"-23.011036","-43.533428",18.52
08-18-2017 11:04:49,B11501,669,"-22.862024","-43.365162",16.3
08-18-2017 11:04:49,B71146,247,"-22.9102","-43.205414",18.52
08-18-2017 11:04:49,C13038,878,"-22.9865","-43.329842",34
08-18-2017 11:04:49,C20025,601,"-22.917295","-43.278954",40.37
08-18-2017 11:04:49,C30209,565,"-22.950529","-43.3479",0
08-18-2017 11:04:50,B11592,378,"-22.900684","-43.178158",17.59
08-18-2017 11:04:50,B28585,321,"-22.89613","-43.2145",62
08-18-2017 11:04:50,B55091,311,"-22.875549","-43.323872",0
08-18-2017 11:04:50,B63083,SR335,"-22.886459","-43.234009",69
08-18-2017 11:04:50,D53752,789,"-22.89448","-43.53624",58
08-18-2017 11:04:51,A29028,473,"-22.891451","-43.22897",0
08-18-2017 11:04:51,A48037,426,"-22.950605","-43.179516",52.23
08-18-2017 11:04:51,A72097,422,"-22.917921","-43.176662",44.82
08-18-2017 11:04:51,B32625,795,"-22.853661","-43.390751",47
08-18-2017 11:04:51,C47676,613,"-22.95252","-43.348438",0
08-18-2017 11:04:51,C47990,,"-22.95306","-43.34882",0
08-18-2017 11:04:52,A72189,007,"-22.935062","-43.201107",16.48
08-18-2017 11:04:52,C44596,782,"-22.881889","-43.325119",0
08-18-2017 11:04:53,A29136,474,"-22.894251","-43.263191",0
08-18-2017 11:04:53,B71105,247,"-22.914223","-43.298096",0
08-18-2017 11:04:53,C47816,692,"-22.90184","-43.275539",0
08-18-2017 11:04:53,D13333,383,"-22.901899","-43.28046",0
08-18-2017 11:04:53,D86713,2334,"-22.982733","-43.223633",52.41
08-18-2017 11:04:53,D87780,2339,"-22.873581","-43.517029",41
08-18-2017 11:04:54,C12511,2345,"-22.907103","-43.18174",12.96
08-18-2017 11:04:54,C13009,803,"-22.878651","-43.428871",5
08-18-2017 11:04:54,C13066,746,"-22.878531","-43.491779",12
08-18-2017 11:04:54,C47965,2114,"-22.952129","-43.348251",0
08-18-2017 11:04:54,D86332,838,"-22.901556","-43.555435",0
08-18-2017 11:04:55,A48118,426,"-22.955893","-43.177975",17.78
08-18-2017 11:04:55,B63022,SR335,"-22.82258","-43.294979",0
08-18-2017 11:04:55,C30034,550,"-22.95122","-43.348259",0
08-18-2017 11:04:55,D86177,864,"-22.901857","-43.545471",41.67
08-18-2017 11:04:56,C30168,550,"-22.950569","-43.348141",0
08-18-2017 11:04:56,D86158,864,"-22.901035","-43.55011",31.67
08-18-2017 11:04:56,D86739,2803,"-22.865717","-43.509838",39.08
08-18-2017 11:04:57,B31101,,"-22.804461","-43.309639",0
08-18-2017 11:04:57,B32685,,"-22.81706","-43.393749",0
08-18-2017 11:04:57,B58045,621,"-22.904631","-43.275089",12
08-18-2017 11:04:57,D87764,2336,"-22.89971","-43.55444",0
08-18-2017 11:04:58,A72107,010,"-22.907066","-43.175056",20.37
08-18-2017 11:04:58,B11543,378,"-22.863764","-43.373093",0.19
08-18-2017 11:04:59,A71587,100,"-22.904314","-43.17453",22.41
08-18-2017 11:04:59,B28605,925,"-22.790791","-43.181099",0
08-18-2017 11:04:59,B31103,483,"-22.845791","-43.26152",29
08-18-2017 11:04:59,B32717,946,"-22.87582","-43.277691",45
08-18-2017 11:04:59,C47546,554,"-22.99799","-43.23967",19
08-18-2017 11:04:59,D13326,394,"-22.875931","-43.419689",0
08-18-2017 11:04:59,D13346,,"-22.91017","-43.36367",20
08-18-2017 11:04:59,D87050,850,"-22.900789","-43.55484",20
08-18-2017 11:05:00,B25826,2251,"-22.902361","-43.281158",0
08-18-2017 11:05:00,B32834,945,"-22.826","-43.401421",2
08-18-2017 11:05:00,B42524,650,"-22.897551","-43.282909",32
08-18-2017 11:05:00,C27028,775,"-22.814899","-43.309879",5
08-18-2017 11:05:01,A41861,2018,"-22.90424","-43.215019",71
08-18-2017 11:05:01,A72096,,"-22.960413","-43.205555",3.15
08-18-2017 11:05:02,A72016,410,"-22.931032","-43.18573",9.26
08-18-2017 11:05:02,B41886,,"-22.870541","-43.76899",0
08-18-2017 11:05:02,C30036,550,"-22.95215","-43.348019",0
08-18-2017 11:05:02,C47709,,"-22.952801","-43.35004",0
08-18-2017 11:05:02,C47726,636,"-22.921659","-43.25861",10
08-18-2017 11:05:02,D12128,2335,"-22.998791","-43.258801",39
08-18-2017 11:05:02,D53571,,"-22.8267","-43.338692",29
08-18-2017 11:05:02,D53652,759,"-22.93593","-43.65604",0
08-18-2017 11:05:03,A50009,301,"-22.983698","-43.295921",22.96
08-18-2017 11:05:03,C82562,678,"-22.884995","-43.34314",31.11
08-18-2017 11:05:03,D86379,867,"-22.988304","-43.554241",40.19
08-18-2017 11:05:04,A29128,,"-22.89543","-43.243198",0
08-18-2017 11:05:04,A29152,SV474,"-22.97353","-43.188438",32
08-18-2017 11:05:04,B32841,688,"-22.855181","-43.32362",0
08-18-2017 11:05:04,C47688,862,"-22.97319","-43.335468",0
08-18-2017 11:05:05,B44620,638,"-22.874121","-43.336971",0
08-18-2017 11:05:05,B58020,312,"-22.852221","-43.280849",0
08-18-2017 11:05:05,B71044,455,"-22.905344","-43.183018",4.82
08-18-2017 11:05:05,C47543,361,"-22.95203","-43.349049",0
08-18-2017 11:05:05,D13105,936,"-22.83993","-43.237839",0
08-18-2017 11:05:05,D87525,398,"-22.899851","-43.554771",0
08-18-2017 11:05:06,A71622,539,"-22.998398","-43.259628",3.52
08-18-2017 11:05:06,B42531,456,"-22.899509","-43.2785",0
08-18-2017 11:05:06,C20067,880,"-23.001789","-43.366966",0
08-18-2017 11:05:07,B11514,669,"-22.883669","-43.320099",0.37
08-18-2017 11:05:07,B58131,312,"-22.90107","-43.21666",16
08-18-2017 11:05:07,C47876,353,"-22.88035","-43.358181",0
08-18-2017 11:05:08,C41391,SP553,"-22.94981","-43.180477",0.19
08-18-2017 11:05:08,C47571,636,"-22.92794","-43.23595",35
08-18-2017 11:05:09,A27662,218,"-22.91378","-43.21814",38
08-18-2017 11:05:09,B25507,232,"-22.900869","-43.290379",0
08-18-2017 11:05:09,B28617,696,"-22.811291","-43.190029",0
08-18-2017 11:05:09,B42589,277,"-22.907181","-43.19685",58
08-18-2017 11:05:09,B42658,277,"-22.860001","-43.354851",0
08-18-2017 11:05:09,B82538,265,"-22.909563","-43.171963",4.44
08-18-2017 11:05:09,D13220,803,"-22.91938","-43.37265",3
08-18-2017 11:05:09,D53697,786,"-22.902241","-43.555031",0
08-18-2017 11:05:10,B28552,324,"-22.81818","-43.187988",46
08-18-2017 11:05:11,B10077,635,"-22.925276","-43.232597",18
08-18-2017 11:05:11,B31164,483,"-22.83699","-43.28241",0
08-18-2017 11:05:11,B58029,623,"-22.855169","-43.269489",0
08-18-2017 11:05:11,D13208,801,"-22.89216","-43.417671",0
08-18-2017 11:05:12,A29107,476,"-22.977261","-43.218899",43
08-18-2017 11:05:12,A29155,474,"-22.986641","-43.189838",18
08-18-2017 11:05:12,B42525,456,"-22.92071","-43.193771",42
08-18-2017 11:05:12,B55067,292,"-22.87182","-43.249481",2
08-18-2017 11:05:12,B58203,625,"-22.85223","-43.263538",19
08-18-2017 11:05:12,D87776,2339,"-22.886499","-43.556198",0
08-18-2017 11:05:13,C47930,2112,"-22.91478","-43.38129",0
08-18-2017 11:05:13,D17084,839,"-22.910789","-43.67807",24
08-18-2017 11:05:13,D17089,839,"-22.90711","-43.58646",39
08-18-2017 11:05:14,B10023,634,"-22.789131","-43.161335",0
08-18-2017 11:05:14,B11709,773,"-22.805843","-43.361008",0
08-18-2017 11:05:14,B28586,663,"-22.90011","-43.244881",0
08-18-2017 11:05:14,B28618,696,"-22.80582","-43.212959",38
08-18-2017 11:05:14,B31052,483,"-22.96607","-43.187691",0
08-18-2017 11:05:14,B31159,483,"-22.84038","-43.277321",20
08-18-2017 11:05:14,B32712,,"-22.81608","-43.394619",0
08-18-2017 11:05:14,C47605,,"-22.952971","-43.348881",0
08-18-2017 11:05:14,C47902,,"-22.952259","-43.34816",0
08-18-2017 11:05:14,D13294,801,"-22.876539","-43.42001",0
08-18-2017 11:05:15,B11632,778,"-22.875504","-43.335022",0
08-18-2017 11:05:15,B27036,265,"-22.898251","-43.17746",34
08-18-2017 11:05:15,B27068,265,"-22.857019","-43.366138",0
08-18-2017 11:05:15,B28597,326,"-22.8395","-43.239552",4
08-18-2017 11:05:15,B32800,687,"-22.831829","-43.342602",16
08-18-2017 11:05:15,B44614,685,"-22.882151","-43.328709",46
08-18-2017 11:05:15,B58050,623,"-22.913931","-43.251808",38
08-18-2017 11:05:15,D13327,394,"-22.839581","-43.253719",33
08-18-2017 11:05:15,D86762,2334,"-22.914314","-43.174282",61.67
08-18-2017 11:05:15,D87874,2336,"-22.916531","-43.608379",0
08-18-2017 11:05:16,B25548,606,"-22.928829","-43.23946",0
08-18-2017 11:05:16,B27095,629,"-22.85524","-43.30761",17
08-18-2017 11:05:16,B28508,616,"-22.88011","-43.26976",0
08-18-2017 11:05:16,B28555,329,"-22.791241","-43.180759",0
08-18-2017 11:05:16,B28703,2344,"-22.79064","-43.180901",0
08-18-2017 11:05:16,B31033,,"-22.80479","-43.30949",0
08-18-2017 11:05:16,B31045,497,"-22.836309","-43.28347",0
08-18-2017 11:05:16,B31079,483,"-22.804239","-43.30957",0
08-18-2017 11:05:16,B42551,457,"-22.90176","-43.280621",0
08-18-2017 11:05:16,B73135,,"-22.8316","-43.32917",0
