dataHora,ordem,linha,latitude,longitude,velocidade
08-22-2017 10:16:01,A37611,,"-22.901661","-43.196442",0
08-22-2017 10:18:54,C47986,2111,"-22.9055","-43.21455",6
08-22-2017 10:19:50,B32608,779,"-22.856831","-43.38726",31
08-22-2017 10:19:59,C30197,565,"-22.951241","-43.34869",12
08-22-2017 10:20:04,C47557,691,"-22.931339","-43.373138",32
08-22-2017 10:28:21,C30249,,"-22.980881","-43.191101",45
08-22-2017 10:32:00,B32530,298,"-22.78314","-43.41782",57
08-22-2017 10:32:16,B31081,497,"-22.838579","-43.27457",24
08-22-2017 10:32:28,B58122,313,"-22.84207","-43.279911",0
08-22-2017 10:34:05,C13079,,"-22.88442","-43.40556",47
08-22-2017 10:34:42,C30171,876,"-22.950769","-43.348171",0
08-22-2017 10:38:00,D53924,2310,"-22.883631","-43.495682",8
08-22-2017 10:40:28,C30038,550,"-22.985279","-43.22953",11
08-22-2017 10:40:57,A37549,,"-22.902599","-43.196362",0
08-22-2017 10:42:24,D53570,SR397,"-22.88949","-43.217991",71
08-22-2017 10:42:40,D86194,866,"-22.894253","-43.532017",0.56
08-22-2017 10:44:43,D87436,,"-22.918341","-43.607979",0
08-22-2017 10:45:06,C27034,775,"-22.81666","-43.30191",0
08-22-2017 10:48:21,B58151,,"-22.837629","-43.285931",20
08-22-2017 10:48:49,D53598,,"-22.88439","-43.494789",0
08-22-2017 10:52:00,C30364,,"-22.96834","-43.336021",0
08-22-2017 10:52:04,D13365,394,"-22.876659","-43.419781",0
08-22-2017 10:53:14,D53921,2310,"-22.883261","-43.495121",0
08-22-2017 10:54:25,A37504,,"-22.902611","-43.19611",0
08-22-2017 10:54:27,D13399,,"-22.87615","-43.419411",0
08-22-2017 10:55:29,B28617,696,"-22.816879","-43.204029",30
08-22-2017 10:56:53,D53621,369,"-22.868919","-43.465012",19
08-22-2017 10:57:16,D53545,,"-22.89728","-43.486889",1
08-22-2017 10:58:01,C30353,565,"-23.012871","-43.312199",26
08-22-2017 10:58:27,B44620,638,"-22.85367","-43.376431",0
08-22-2017 10:58:30,C47734,,"-22.97237","-43.362869",43
08-22-2017 10:59:17,D53917,2310,"-22.883249","-43.49514",6
08-22-2017 10:59:31,B32812,,"-22.81778","-43.39357",2
08-22-2017 11:00:17,A29131,,"-22.896641","-43.24184",0
08-22-2017 11:01:11,B32712,946,"-22.86548","-43.299728",0
08-22-2017 11:01:27,C27086,774,"-22.806271","-43.325359",16
08-22-2017 11:01:38,D53923,2310,"-22.88348","-43.49538",1
08-22-2017 11:01:54,A37744,,"-22.901609","-43.196571",0
08-22-2017 11:02:11,A37620,133,"-22.90144","-43.19672",0
08-22-2017 11:02:13,A37600,,"-22.90206","-43.196259",0
08-22-2017 11:03:13,B19607,665,"-22.830919","-43.324211",0
08-22-2017 11:04:39,B63025,,"-22.792311","-43.294498",0
08-22-2017 11:05:47,D13361,394,"-22.86125","-43.24762",12
08-22-2017 11:06:08,C30236,565,"-23.012871","-43.312222",0
08-22-2017 11:06:20,D53718,848,"-22.883699","-43.494999",0
08-22-2017 11:07:32,B32586,779,"-22.8589","-43.375542",23
08-22-2017 11:09:48,C51568,371,"-22.898769","-43.352291",0
08-22-2017 11:09:57,B32688,386,"-22.82634","-43.405991",0
08-22-2017 11:10:39,B32702,779,"-22.85553","-43.387379",27
08-22-2017 11:10:41,B58097,,"-22.836559","-43.286221",4
08-22-2017 11:11:08,C30002,692,"-22.952419","-43.34882",5
08-22-2017 11:12:48,C30020,338,"-22.90077","-43.177429",0
08-22-2017 11:13:08,A48061,415,"-22.94639","-43.256618",0.19
08-22-2017 11:13:16,D13121,,"-22.876511","-43.419571",0
08-22-2017 11:13:38,A41316,538,"-22.874298","-43.241199",0.37
08-22-2017 11:15:32,D13092,731,"-22.93255","-43.384449",9
08-22-2017 11:16:15,A29034,471,"-22.896469","-43.241619",0
08-22-2017 11:17:07,D17043,,"-22.917999","-43.608589",0
08-22-2017 11:18:16,D86722,2803,"-22.89407","-43.532715",0
08-22-2017 11:18:30,D12160,2382,"-22.90778","-43.20015",20
08-22-2017 11:19:36,C30216,550,"-22.986561","-43.229309",6
08-22-2017 11:20:04,D53635,393,"-22.897301","-43.486919",0
08-22-2017 11:20:11,D53916,2310,"-22.883579","-43.49548",15
08-22-2017 11:21:14,D17010,869,"-22.90239","-43.568119",22
08-22-2017 11:24:03,C47658,306,"-22.900009","-43.34771",1
08-22-2017 11:24:04,A41181,112,"-22.901968","-43.207809",0
08-22-2017 11:25:22,C30343,,"-23.001511","-43.366539",23
08-22-2017 11:25:40,C30331,,"-23.001539","-43.36533",0
08-22-2017 11:25:59,D87862,2336,"-22.89963","-43.554562",0
08-22-2017 11:26:03,C47680,,"-22.9529","-43.348621",0
08-22-2017 11:26:16,A41129,108,"-22.902559","-43.207825",0
08-22-2017 11:26:25,A72130,691,"-22.894218","-43.531536",0.56
08-22-2017 11:26:35,C47836,692,"-22.952271","-43.348518",0
08-22-2017 11:26:58,A50225,603,"-22.933376","-43.241844",16.3
08-22-2017 11:27:13,C41406,110,"-22.907881","-43.20026",38.34
08-22-2017 11:27:28,C47570,,"-22.95219","-43.348591",0
08-22-2017 11:28:07,B44638,SVB685,"-22.89473","-43.320179",47
08-22-2017 11:28:21,C44545,712,"-23.001751","-43.365799",0
08-22-2017 11:28:59,A41233,109,"-22.905592","-43.196674",0
08-22-2017 11:29:32,D13126,790,"-22.875561","-43.419151",0
08-22-2017 11:31:17,A41828,2020,"-22.98391","-43.21125",0
08-22-2017 11:31:30,A41163,460,"-22.908535","-43.222267",31.11
08-22-2017 11:32:00,C47513,,"-22.921921","-43.370041",0
08-22-2017 11:32:36,A27542,548,"-22.920549","-43.256519",0
08-22-2017 11:33:19,C41880,2333,"-23.015631","-43.518749",46
08-22-2017 11:36:32,B11538,778,"-22.811371","-43.372139",0
08-22-2017 11:36:47,C44564,,"-22.86092","-43.355831",0
08-22-2017 11:36:53,A41299,460,"-22.909746","-43.228214",0
08-22-2017 11:37:30,A02,001,"-22.947491","-43.217777",0.19
08-22-2017 11:37:55,D17085,839,"-22.912279","-43.657051",14
08-22-2017 11:38:04,A41068,460,"-22.921774","-43.209736",45.74
08-22-2017 11:38:08,D87150,,"-22.918091","-43.608459",0
08-22-2017 11:38:09,D53915,2310,"-22.88332","-43.495159",0
08-22-2017 11:38:30,D12134,2337,"-22.82633","-43.278381",0
08-22-2017 11:39:30,A27504,517,"-22.91115","-43.173538",9
08-22-2017 11:39:46,A37519,,"-22.90259","-43.196072",0
08-22-2017 11:40:38,B51552,917,"-22.874941","-43.35722",12
08-22-2017 11:40:53,D53564,369,"-22.870239","-43.456009",0
08-22-2017 11:41:25,A03,,"-22.841761","-43.253979",0
08-22-2017 11:41:34,B32622,793,"-22.85527","-43.385502",27
08-22-2017 11:41:48,D53723,819,"-22.843691","-43.467609",0
